observation_id,city_id,city_name_en,city_name_es,city_name_local,country_code,country_name_en,country_name_es,continent,region,airport_id,airport_name,airport_name_es,iata,icao,airport_latitude,airport_longitude,airport_type,annual_passengers_m,passenger_year,primary_airport,service_pattern,tower_id,tower_name,tower_name_es,tower_latitude,tower_longitude,height_m,height_basis,tower_type,completed_year,mode,co_tallest,confidence,selection_reason_en,selection_reason_es,distance_m,distance_km,source_ids,reviewed_at
city-q84--ourairports-2434--tallest--wikidata-q18536,city-q84,London,Londres,London,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2434,London Heathrow Airport,London Heathrow Airport,LHR,EGLL,51.470748,-0.459909,large_airport,84.482126,2025,true,year_round,wikidata-q18536,The Shard,The Shard,51.504444444,-0.086666666,306,structural_tip,building_or_freestanding_tower,2012,tallest,false,medium,The Shard is the highest completed eligible Wikidata candidate reviewed for London.,The Shard es el candidato elegible completado más alto revisado en Wikidata para Londres.,26194.809520513543,26.194809520513544,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q18536,2026-09-16
city-q1726--ourairports-2218--tallest--wikidata-q599148,city-q1726,Munich,Múnich,Munich,DE,Germany,Alemania,Europe,Western Europe,ourairports-2218,Munich Airport,Munich Airport,MUC,EDDM,48.353802,11.7861,large_airport,41.568,2024,true,year_round,wikidata-q599148,Olympiaturm,Olympiaturm,48.174464957,11.554240647,290,structural_tip,building_or_freestanding_tower,1968,tallest,false,medium,Olympiaturm is the highest completed eligible Wikidata candidate reviewed for Munich.,Olympiaturm es el candidato elegible completado más alto revisado en Wikidata para Múnich.,26343.598344754475,26.343598344754476,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q599148,2026-09-16
city-q15092--ourairports-300859--tallest--wikidata-q2511122,city-q15092,Castellón de la Plana,Castellón de la Plana,Castellón de la Plana,ES,Spain,España,Europe,Southern Europe,ourairports-300859,Castellón-Costa Azahar Airport,Castellón-Costa Azahar Airport,CDT,LECH,40.213889,0.073333,medium_airport,,,true,year_round,wikidata-q2511122,El Fadrí,El Fadrí,39.986111111,-0.037222222,60,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,El Fadrí is the highest completed eligible Wikidata candidate reviewed for Castellón de la Plana.,El Fadrí es el candidato elegible completado más alto revisado en Wikidata para Castellón de la Plana.,26991.400550247705,26.991400550247704,ourairports-2026-09-14;wikidata-q2511122,2026-09-16
city-q14317--ourairports-3999--tallest--wikidata-q1534288,city-q14317,Oviedo,Oviedo,Oviedo,ES,Spain,España,Europe,Southern Europe,ourairports-3999,Asturias Airport,Asturias Airport,OVD,LEAS,43.563599,-6.03462,large_airport,2.051342,2025,true,year_round,wikidata-q1534288,Oviedo Cathedral,Catedral de Oviedo,43.362583,-5.843081,62.05,structural_tip,church_spire,1587,tallest,false,high,Oviedo Cathedral is the highest completed eligible permanent vertical landmark reviewed for Oviedo.,La Catedral de Oviedo es el hito vertical permanente elegible completado más alto revisado en Oviedo.,27185.23220445032,27.18523220445032,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q1534288;oviedo-cathedral-tower,2026-09-16
city-q15174--ourairports-27198--tallest--wikidata-q1077308,city-q15174,Shenzhen,Shenzhen,Shenzhen,CN,China,China,Asia,Eastern Asia,ourairports-27198,Shenzhen Bao'an International Airport,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.639474,113.803262,large_airport,66.485213,2025,true,year_round,wikidata-q1077308,Ping An Finance Centre,Ping An Finance Centre,22.536666666,114.050277777,599.05,structural_tip,building_or_freestanding_tower,2017,tallest,false,medium,Ping An Finance Centre is the highest completed eligible Wikidata candidate reviewed for Shenzhen.,Ping An Finance Centre es el candidato elegible completado más alto revisado en Wikidata para Shenzhen.,27835.51191198908,27.83551191198908,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q1077308,2026-09-16
city-q8684--ourairports-5656--tallest--wikidata-q494895,city-q8684,Seoul,Seúl,Seoul,KR,South Korea,Corea del Sur,Asia,Eastern Asia,ourairports-5656,Seoul Gimpo International Airport,Seoul Gimpo International Airport,GMP,RKSS,37.5583,126.791,large_airport,24.524065,2022,false,year_round,wikidata-q494895,Lotte World Tower,Lotte World Tower,37.5125,127.1025,555.7,structural_tip,building_or_freestanding_tower,2017,tallest,false,medium,Lotte World Tower is the highest completed eligible Wikidata candidate reviewed for Seoul.,Lotte World Tower es el candidato elegible completado más alto revisado en Wikidata para Seúl.,27996.837819004613,27.996837819004615,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q494895,2026-09-16
city-q16554--ourairports-3486--tallest--wikidata-q4640570,city-q16554,Denver,Denver,Denver,US,United States,Estados Unidos,North America,Northern America,ourairports-3486,Denver International Airport,Denver International Airport,DEN,KDEN,39.860027,-104.673792,large_airport,82.427962,2025,true,year_round,wikidata-q4640570,555 17th Street,555 17th Street,39.7452,-104.99,154.5339042,structural_tip,building_or_freestanding_tower,1978,tallest,false,medium,555 17th Street is the highest completed eligible Wikidata candidate reviewed for Denver.,555 17th Street es el candidato elegible completado más alto revisado en Wikidata para Denver.,29930.922732336672,29.930922732336672,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q4640570,2026-09-16
city-q34647--ourairports-2800--tallest--wikidata-q1563940,city-q34647,Johannesburg,Johannesburgo,Johannesburg,ZA,South Africa,Sudáfrica,Africa,Southern Africa,ourairports-2800,Lanseria International Airport,Lanseria International Airport,HLA,FALA,-25.938964,27.926642,large_airport,1.9,2017,false,year_round,wikidata-q1563940,Hillbrow Tower,Hillbrow Tower,-26.186944444,28.049166666,269,structural_tip,building_or_freestanding_tower,1971,tallest,false,medium,Hillbrow Tower is the highest completed eligible Wikidata candidate reviewed for Johannesburg.,Hillbrow Tower es el candidato elegible completado más alto revisado en Wikidata para Johannesburgo.,30085.022177109502,30.0850221771095,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1563940,2026-09-16
city-q85--ourairports-3183--tallest--wikidata-q102281065,city-q85,Cairo,El Cairo,Cairo,EG,Egypt,Egipto,Africa,Northern Africa,ourairports-3183,Cairo International Airport,Cairo International Airport,CAI,HECA,30.111534,31.396694,large_airport,31.137557,2025,true,year_round,wikidata-q102281065,Iconic Tower,Iconic Tower,30.012777777,31.693888888,393.8,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Iconic Tower is the highest completed eligible Wikidata candidate reviewed for Cairo.,Iconic Tower es el candidato elegible completado más alto revisado en Wikidata para El Cairo.,30677.183163498634,30.677183163498633,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q102281065,2026-09-16
city-q8686--ourairports-27223--tallest--wikidata-q18547,city-q8686,Shanghai,Shanghái,Shanghai,CN,China,China,Asia,Eastern Asia,ourairports-27223,Shanghai Pudong International Airport,Shanghai Pudong International Airport,PVG,ZSPD,31.1434,121.805,large_airport,84.994548,2025,true,year_round,wikidata-q18547,Shanghai Tower,Shanghai Tower,31.2355,121.501,632,structural_tip,building_or_freestanding_tower,2014,tallest,false,medium,Shanghai Tower is the highest completed eligible Wikidata candidate reviewed for Shanghai.,Shanghai Tower es el candidato elegible completado más alto revisado en Wikidata para Shanghái.,30722.382550720205,30.722382550720205,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q18547,2026-09-16
city-q1486--ourairports-5781--tallest--wikidata-q2961507,city-q1486,Buenos Aires,Buenos Aires,Buenos Aires,AR,Argentina,Argentina,South America,South America,ourairports-5781,Ezeiza International Airport - Ministro Pistarini,Ezeiza International Airport - Ministro Pistarini,EZE,SAEZ,-34.8222,-58.5358,large_airport,11.911,2025,true,year_round,wikidata-q2961507,Chateau Libertador Residence,Chateau Libertador Residence,-34.547969444,-58.456641666,133.06,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Chateau Libertador Residence is the highest completed eligible Wikidata candidate reviewed for Buenos Aires.,Chateau Libertador Residence es el candidato elegible completado más alto revisado en Wikidata para Buenos Aires.,31274.561509957563,31.27456150995756,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q2961507,2026-09-16
city-q16572--ourairports-27194--tallest--wikidata-q168400,city-q16572,Guangzhou,Cantón,Guangzhou,CN,China,China,Asia,Eastern Asia,ourairports-27194,Guangzhou Baiyun International Airport,Guangzhou Baiyun International Airport,CAN,ZGGG,23.392401,113.299004,large_airport,83.582952,2025,true,year_round,wikidata-q168400,Canton Tower,Canton Tower,23.1092,113.319147222,600,structural_tip,building_or_freestanding_tower,2010,tallest,false,medium,Canton Tower is the highest completed eligible Wikidata candidate reviewed for Guangzhou.,Canton Tower es el candidato elegible completado más alto revisado en Wikidata para Cantón.,31431.47479357824,31.43147479357824,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q168400,2026-09-16
city-q42800--ourairports-5882--tallest--wikidata-q82800323,city-q42800,Belo Horizonte,Belo Horizonte,Belo Horizonte,BR,Brazil,Brasil,South America,South America,ourairports-5882,Tancredo Neves International Airport,Tancredo Neves International Airport,CNF,SBCF,-19.63571,-43.966928,large_airport,9.428651,2022,true,year_round,wikidata-q82800323,Edifício Aureliano Chaves,Edifício Aureliano Chaves,-19.928416666666667,-43.949888888888886,121.1,structural_tip,building,2014,tallest,false,high,Edifício Aureliano Chaves is the highest completed eligible landmark confirmed for Belo Horizonte in this editorial review.,Edifício Aureliano Chaves es el hito elegible completado más alto confirmado para Belo Horizonte en esta revisión editorial.,32452.248611960455,32.45224861196046,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q82800323,2026-09-16
city-q11736--ourairports-27192--tallest--wikidata-q10939987,city-q11736,Tianjin,Tianjín,Tianjin,CN,China,China,Asia,Eastern Asia,ourairports-27192,Tianjin Binhai International Airport,Tianjin Binhai International Airport,TSN,ZBTJ,39.124401092499994,117.346000671,large_airport,5.84168,2022,true,year_round,wikidata-q10939987,Tianjin Chow Tai Fook Binhai Center,Tianjin Chow Tai Fook Binhai Center,39.021380555,117.698461111,530,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Tianjin Chow Tai Fook Binhai Center is the highest completed eligible Wikidata candidate reviewed for Tianjin.,Tianjin Chow Tai Fook Binhai Center es el candidato elegible completado más alto revisado en Wikidata para Tianjín.,32574.77898311708,32.57477898311708,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q10939987,2026-09-16
city-q61--ourairports-3602--tallest--wikidata-q668710,city-q61,"Washington, D.C.",Washington D. C.,"Washington, D.C.",US,United States,Estados Unidos,North America,Northern America,ourairports-3602,Washington Dulles International Airport,Washington Dulles International Airport,IAD,KIAD,38.9445,-77.455803,large_airport,27.254087,2024,true,year_round,wikidata-q668710,Washington National Cathedral,Washington National Cathedral,38.930611111,-77.070555555,91.7,structural_tip,building_or_freestanding_tower,1912,tallest,false,medium,"Washington National Cathedral is the highest completed eligible Wikidata candidate reviewed for Washington, D.C..",Washington National Cathedral es el candidato elegible completado más alto revisado en Wikidata para Washington D. C..,33437.45753550799,33.43745753550799,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q668710,2026-09-16
city-q8652--ourairports-3685--tallest--wikidata-q7947827,city-q8652,Miami,Miami,Miami,US,United States,Estados Unidos,North America,Northern America,ourairports-3685,Miami International Airport,Miami International Airport,MIA,KMIA,25.796011,-80.289751,large_airport,55.314661,2025,true,year_round,wikidata-q7947827,WCIX TV Tower,WCIX TV Tower,25.5404,-80.4684,549,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,WCIX TV Tower is the highest completed eligible Wikidata candidate reviewed for Miami.,WCIX TV Tower es el candidato elegible completado más alto revisado en Wikidata para Miami.,33519.63840887868,33.51963840887868,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q7947827,2026-09-16
city-q649--ourairports-26401--tallest--wikidata-q181324,city-q649,Moscow,Moscú,Moscow,RU,Russia,Rusia,Europe,Eastern Europe,ourairports-26401,Vnukovo International Airport,Vnukovo International Airport,VKO,UUWW,55.591499,37.261501,large_airport,16.4,2025,false,year_round,wikidata-q181324,Ostankino Tower,Ostankino Tower,55.819722222,37.611666666,540.1,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Ostankino Tower is the highest completed eligible Wikidata candidate reviewed for Moscow.,Ostankino Tower es el candidato elegible completado más alto revisado en Wikidata para Moscú.,33619.01851870149,33.61901851870149,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q181324,2026-09-16
city-q1867--ourairports-5528--tallest--wikidata-q83101,city-q1867,Taipei,Taipéi,Taipei,TW,Taiwan,Taiwán,Asia,Eastern Asia,ourairports-5528,Taiwan Taoyuan International Airport,Taiwan Taoyuan International Airport,TPE,RCTP,25.0777,121.233002,large_airport,47.795969,2025,true,year_round,wikidata-q83101,Taipei 101,Taipei 101,25.033611111,121.564722222,508,structural_tip,building_or_freestanding_tower,2005,tallest,false,medium,Taipei 101 is the highest completed eligible Wikidata candidate reviewed for Taipei.,Taipei 101 es el candidato elegible completado más alto revisado en Wikidata para Taipéi.,33826.50228240553,33.82650228240553,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q83101,2026-09-16
city-q270--ourairports-2622--tallest--wikidata-q116847270,city-q270,Warsaw,Varsovia,Warsaw,PL,Poland,Polonia,Europe,Eastern Europe,ourairports-2622,Warsaw Modlin Airport,Warsaw Modlin Airport,WMI,EPMO,52.451099,20.6518,large_airport,3.126428,2022,false,year_round,wikidata-q116847270,Varso Tower,Varso Tower,52.228891,21.000101,310,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Varso Tower is the highest completed eligible Wikidata candidate reviewed for Warsaw.,Varso Tower es el candidato elegible completado más alto revisado en Wikidata para Varsovia.,34276.89166612276,34.276891666122765,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q116847270,2026-09-16
city-q1899--ourairports-6467--tallest--wikidata-q1369185,city-q1899,Kyiv,Kiev,Kyiv,UA,Ukraine,Ucrania,Europe,Eastern Europe,ourairports-6467,Boryspil International Airport,Boryspil International Airport,KBP,UKBB,50.345001,30.894699,large_airport,9.433,2021,true,year_round,wikidata-q1369185,Kyiv TV Tower,Kyiv TV Tower,50.471111111,30.453333333,385,structural_tip,building_or_freestanding_tower,1973,tallest,false,medium,Kyiv TV Tower is the highest completed eligible Wikidata candidate reviewed for Kyiv.,Kyiv TV Tower es el candidato elegible completado más alto revisado en Wikidata para Kiev.,34368.56644202918,34.36856644202918,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1369185,2026-09-16
city-q35765--ourairports-5536--tallest--wikidata-q16318627,city-q35765,Osaka,Osaka,Osaka,JP,Japan,Japón,Asia,Eastern Asia,ourairports-5536,Kansai International Airport,Kansai International Airport,KIX,RJBB,34.427299,135.244003,large_airport,30.598651,2024,true,year_round,wikidata-q16318627,Abeno Harukas,Abeno Harukas,34.645947222,135.514266666,300,structural_tip,building_or_freestanding_tower,2014,tallest,false,medium,Abeno Harukas is the highest completed eligible Wikidata candidate reviewed for Osaka.,Abeno Harukas es el candidato elegible completado más alto revisado en Wikidata para Osaka.,34696.566918076926,34.696566918076925,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q16318627,2026-09-16
city-q1754--ourairports-2701--tallest--wikidata-q10550988,city-q1754,Stockholm,Estocolmo,Stockholm,SE,Sweden,Suecia,Europe,Northern Europe,ourairports-2701,Stockholm-Arlanda Airport,Stockholm-Arlanda Airport,ARN,ESSA,59.64849,17.928829,large_airport,18.387268,2022,true,year_round,wikidata-q10550988,Block Lusten,Block Lusten,59.339166666,18.005555555,78,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Block Lusten is the highest completed eligible Wikidata candidate reviewed for Stockholm.,Block Lusten es el candidato elegible completado más alto revisado en Wikidata para Estocolmo.,34732.78443672164,34.73278443672164,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q10550988,2026-09-16
city-q3929--ourairports-2878--tallest--wikidata-q2882647,city-q3929,Port Louis,Port Louis,Port Louis,MU,Mauritius,Mauricio,Africa,Eastern Africa,ourairports-2878,Sir Seewoosagur Ramgoolam International Airport,Sir Seewoosagur Ramgoolam International Airport,MRU,FIMP,-20.430201,57.683601,large_airport,3.884056,2019,true,year_round,wikidata-q2882647,Bank of Mauritius Tower,Bank of Mauritius Tower,-20.1618405,57.503752,124,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Bank of Mauritius Tower is the highest completed eligible Wikidata candidate reviewed for Port Louis.,Bank of Mauritius Tower es el candidato elegible completado más alto revisado en Wikidata para Port Louis.,35150.36302619032,35.15036302619033,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q2882647,2026-09-16
city-q612--ourairports-300320--tallest--wikidata-q12495,city-q612,Dubai,Dubái,Dubai,AE,United Arab Emirates,Emiratos Árabes Unidos,Asia,Western Asia,ourairports-300320,Al Maktoum International Airport,Al Maktoum International Airport,DWC,OMDW,24.896171,55.16235,large_airport,1.1,2024,false,year_round,wikidata-q12495,Burj Khalifa,Burj Khalifa,25.197222222,55.274166666,829.8,structural_tip,building_or_freestanding_tower,2010,tallest,false,medium,Burj Khalifa is the highest completed eligible Wikidata candidate reviewed for Dubai.,Burj Khalifa es el candidato elegible completado más alto revisado en Wikidata para Dubái.,35205.73584544688,35.20573584544688,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q12495,2026-09-16
city-q11751--ourairports-5576--tallest--wikidata-q1155401,city-q11751,Nagoya,Nagoya,Nagoya,JP,Japan,Japón,Asia,Eastern Asia,ourairports-5576,Chubu Centrair International Airport,Chubu Centrair International Airport,NGO,RJGG,34.858398,136.804993,large_airport,10.616189,2024,true,year_round,wikidata-q1155401,Midland Square,Midland Square,35.17055556,136.885,247,structural_tip,building_or_freestanding_tower,2007,tallest,false,medium,Midland Square is the highest completed eligible Wikidata candidate reviewed for Nagoya.,Midland Square es el candidato elegible completado más alto revisado en Wikidata para Nagoya.,35392.54859249079,35.39254859249079,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1155401,2026-09-16
city-q87--ourairports-3180--tallest--wikidata-q43244,city-q87,Alexandria,Alejandría,Alexandria,EG,Egypt,Egipto,Africa,Northern Africa,ourairports-3180,Alexandria International Airport,Alexandria International Airport,HBE,HEAX,30.93249,29.696437,large_airport,,,true,year_round,wikidata-q43244,Lighthouse of Alexandria,Lighthouse of Alexandria,31.214167,29.885,137,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Lighthouse of Alexandria is the highest completed eligible Wikidata candidate reviewed for Alexandria.,Lighthouse of Alexandria es el candidato elegible completado más alto revisado en Wikidata para Alejandría.,36043.12355760843,36.04312355760843,ourairports-2026-09-14;wikidata-q43244,2026-09-16
city-q1355--ourairports-35145--tallest--wikidata-q126710631,city-q1355,Bengaluru,Bangalore,Bengaluru,IN,India,India,Asia,Southern Asia,ourairports-35145,Kempegowda International Airport Bengaluru,Kempegowda International Airport Bengaluru,BLR,VOBL,13.1979,77.706299,large_airport,41.87562,2024,true,year_round,wikidata-q126710631,Shrungagiri Sri Shanmukha Swamy Temple,Shrungagiri Sri Shanmukha Swamy Temple,12.912630555,77.529088888,37.4904738,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Shrungagiri Sri Shanmukha Swamy Temple is the highest completed eligible Wikidata candidate reviewed for Bengaluru.,Shrungagiri Sri Shanmukha Swamy Temple es el candidato elegible completado más alto revisado en Wikidata para Bangalore.,36951.73463962146,36.95173463962146,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q126710631,2026-09-16
city-q16666--ourairports-27221--tallest--wikidata-q382121,city-q16666,Nanjing,Nankín,Nanjing,CN,China,China,Asia,Eastern Asia,ourairports-27221,Nanjing Lukou International Airport,Nanjing Lukou International Airport,NKG,ZSNJ,31.735032,118.865949,large_airport,31.378166,2025,true,year_round,wikidata-q382121,Zifeng Tower,Zifeng Tower,32.062472222,118.778055555,450,structural_tip,building_or_freestanding_tower,2010,tallest,false,medium,Zifeng Tower is the highest completed eligible Wikidata candidate reviewed for Nanjing.,Zifeng Tower es el candidato elegible completado más alto revisado en Wikidata para Nankín.,37248.04061767352,37.24804061767352,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q382121,2026-09-16
city-q585--ourairports-2578--tallest--wikidata-q373850,city-q585,Oslo,Oslo,Oslo,NO,Norway,Noruega,Europe,Northern Europe,ourairports-2578,Oslo-Gardermoen International Airport,Oslo-Gardermoen International Airport,OSL,ENGM,60.193901,11.1004,large_airport,22.46751,2022,true,year_round,wikidata-q373850,Oslo City Hall,Oslo City Hall,59.91167,10.73361,66,structural_tip,building_or_freestanding_tower,1950,tallest,false,low,Oslo City Hall is the highest completed eligible Wikidata candidate reviewed for Oslo.,Oslo City Hall es el candidato elegible completado más alto revisado en Wikidata para Oslo.,37500.54571562672,37.50054571562672,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q373850,2026-09-16
city-q490--ourairports-4340--tallest--wikidata-q3995200,city-q490,Milan,Milán,Milan,IT,Italy,Italia,Europe,Southern Europe,ourairports-4340,Milan Malpensa International Airport,Milan Malpensa International Airport,MXP,LIMC,45.6306,8.72811,large_airport,31.385585,2025,true,year_round,wikidata-q3995200,Allianz Tower,Allianz Tower,45.477608333,9.157288888,207,structural_tip,building_or_freestanding_tower,2015,tallest,false,medium,Allianz Tower is the highest completed eligible Wikidata candidate reviewed for Milan.,Allianz Tower es el candidato elegible completado más alto revisado en Wikidata para Milán.,37578.6849942411,37.5786849942411,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q3995200,2026-09-16
city-q1218--ourairports-4411--tallest--wikidata-q6699839,city-q1218,Jerusalem,Jerusalén,Jerusalem,IL,Israel,Israel,Asia,Western Asia,ourairports-4411,Ben Gurion International Airport,Ben Gurion International Airport,TLV,LLBG,32.011398,34.8867,large_airport,20.008532,2022,true,year_round,wikidata-q6699839,Vert Jerusalem,Vert Jerusalem,31.78522,35.20266,95,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Vert Jerusalem is the highest completed eligible Wikidata candidate reviewed for Jerusalem.,Vert Jerusalem es el candidato elegible completado más alto revisado en Wikidata para Jerusalén.,39017.18555508792,39.01718555508792,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q6699839,2026-09-16
city-q3894--ourairports-3263--tallest--wikidata-q7186495,city-q3894,Kampala,Kampala,Kampala,UG,Uganda,Uganda,Africa,Eastern Africa,ourairports-3263,Entebbe International Airport,Entebbe International Airport,EBB,HUEN,0.042386,32.443501,large_airport,2.00823,2019,true,year_round,wikidata-q7186495,Mother Temple of Africa,Mother Temple of Africa,0.364388888,32.588388888,39,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Mother Temple of Africa is the highest completed eligible Wikidata candidate reviewed for Kampala.,Mother Temple of Africa es el candidato elegible completado más alto revisado en Wikidata para Kampala.,39087.96443521932,39.08796443521932,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q7186495,2026-09-16
city-q1489--ourairports-31923--tallest--wikidata-q844813,city-q1489,Mexico City,Ciudad de México,Mexico City,MX,Mexico,México,North America,Central America,ourairports-31923,Felipe Ángeles International Airport,Felipe Ángeles International Airport,NLU,MMSM,19.743824,-99.01507,large_airport,7.079303,2025,false,year_round,wikidata-q844813,Torre Mayor,Torre Mayor,19.424166666,-99.175555555,230.4,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Torre Mayor is the highest completed eligible Wikidata candidate reviewed for Mexico City.,Torre Mayor es el candidato elegible completado más alto revisado en Wikidata para Ciudad de México.,39187.65563005709,39.18765563005709,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q844813,2026-09-16
city-q3718--ourairports-325736--tallest--wikidata-q96912163,city-q3718,Dakar,Dakar,Dakar,SN,Senegal,Senegal,Africa,Western Africa,ourairports-325736,Blaise Diagne International Airport,Blaise Diagne International Airport,DSS,GOBD,14.670878,-17.072829,large_airport,1.957877,2021,true,year_round,wikidata-q96912163,Immeuble Kébé,Immeuble Kébé,14.668732,-17.44018,100,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Immeuble Kébé is the highest completed eligible Wikidata candidate reviewed for Dakar.,Immeuble Kébé es el candidato elegible completado más alto revisado en Wikidata para Dakar.,39569.462255269216,39.569462255269215,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q96912163,2026-09-16
city-q84--ourairports-2429--tallest--wikidata-q18536,city-q84,London,Londres,London,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2429,London Gatwick Airport,London Gatwick Airport,LGW,EGKK,51.148744,-0.185739,large_airport,40.899,2023,false,year_round,wikidata-q18536,The Shard,The Shard,51.504444444,-0.086666666,306,structural_tip,building_or_freestanding_tower,2012,tallest,false,medium,The Shard is the highest completed eligible Wikidata candidate reviewed for London.,The Shard es el candidato elegible completado más alto revisado en Wikidata para Londres.,40171.29177385489,40.17129177385489,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q18536,2026-09-16
city-q3935--ourairports-3039--tallest--wikidata-q1664331,city-q3935,Windhoek,Windhoek,Windhoek,NA,Namibia,Namibia,Africa,Southern Africa,ourairports-3039,Hosea Kutako International Airport,Hosea Kutako International Airport,WDH,FYWH,-22.4799,17.4709,large_airport,0.253711,2021,true,year_round,wikidata-q1664331,Sanlam Centre,Sanlam Centre,-22.558904,17.082481,50.24,structural_tip,building,1990,tallest,false,high,Sanlam Centre is the highest completed eligible landmark confirmed for Windhoek in this editorial review.,Sanlam Centre es el hito elegible completado más alto confirmado para Windhoek en esta revisión editorial.,40907.73073515409,40.90773073515409,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1664331,2026-09-16
city-q3616--ourairports-5166--tallest--wikidata-q622796,city-q3616,Tehran,Teherán,Tehran,IR,Iran,Irán,Asia,Southern Asia,ourairports-5166,Imam Khomeini International Airport,Imam Khomeini International Airport,IKA,OIIE,35.416099548339844,51.152198791503906,large_airport,7.672152,2024,true,year_round,wikidata-q622796,Milad Tower,Milad Tower,35.744611111,51.375333333,435,structural_tip,building_or_freestanding_tower,2008,tallest,false,medium,Milad Tower is the highest completed eligible Wikidata candidate reviewed for Tehran.,Milad Tower es el candidato elegible completado más alto revisado en Wikidata para Teherán.,41683.89554388757,41.68389554388757,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q622796,2026-09-16
city-q4093--ourairports-2464--tallest--wikidata-q3533344,city-q4093,Glasgow,Glasgow,Glasgow,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2464,Glasgow Prestwick Airport,Glasgow Prestwick Airport,PIK,EGPK,55.501499,-4.577182,large_airport,0.444433,2022,false,year_round,wikidata-q3533344,Glasgow Tower,Glasgow Tower,55.8585,-4.29325,127,structural_tip,observation_tower,2001,tallest,false,high,Glasgow Tower is the highest completed eligible landmark confirmed for Glasgow in this editorial review.,Glasgow Tower es el hito elegible completado más alto confirmado para Glasgow en esta revisión editorial.,43575.80208359725,43.575802083597246,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q3533344,2026-09-16
