observation_id,city_id,city_name_en,city_name_es,city_name_local,country_code,country_name_en,country_name_es,continent,region,airport_id,airport_name,airport_name_es,iata,icao,airport_latitude,airport_longitude,airport_type,primary_airport,service_pattern,tower_id,tower_name,tower_name_es,tower_latitude,tower_longitude,height_m,height_basis,tower_type,completed_year,mode,co_tallest,confidence,selection_reason_en,selection_reason_es,distance_m,distance_km,source_ids,reviewed_at
city-q5083--ourairports-3875--tallest--wikidata-q19864159,city-q5083,Seattle,Seattle,Seattle,US,United States,Estados Unidos,North America,Northern America,ourairports-3875,Seattle–Tacoma International Airport,Seattle–Tacoma International Airport,SEA,KSEA,47.447943,-122.310276,large_airport,true,year_round,wikidata-q19864159,888 Second Avenue,888 Second Avenue,47.604319,-122.333587,888,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,888 Second Avenue is the highest completed eligible Wikidata candidate reviewed for Seattle.,888 Second Avenue es el candidato elegible completado más alto revisado en Wikidata para Seattle.,17474.45448172325,17.47445448172325,ourairports-2026-09-14;wikidata-q19864159,2026-09-14
city-q38807--ourairports-4960--tallest--wikidata-q131658559,city-q38807,Suva,Suva,Suva,FJ,Fiji,Fiyi,Oceania,Melanesia,ourairports-4960,Nausori International Airport,Nausori International Airport,SUV,NFNA,-18.044226,178.561486,large_airport,true,year_round,wikidata-q131658559,WG Friendship Plaza Suva,WG Friendship Plaza Suva,-18.146388888,178.430833333,112,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,WG Friendship Plaza Suva is the highest completed eligible Wikidata candidate reviewed for Suva.,WG Friendship Plaza Suva es el candidato elegible completado más alto revisado en Wikidata para Suva.,17863.660355919023,17.863660355919023,ourairports-2026-09-14;wikidata-q131658559,2026-09-14
city-q1490--ourairports-5627--tallest--wikidata-q57965,city-q1490,Tokyo,Tokio,Tokyo,JP,Japan,Japón,Asia,Eastern Asia,ourairports-5627,Tokyo Haneda International Airport,Tokyo Haneda International Airport,HND,RJTT,35.549678,139.786958,large_airport,true,year_round,wikidata-q57965,Tokyo Skytree,Tokyo Skytree,35.710055555,139.810722222,634,structural_tip,building_or_freestanding_tower,2012,tallest,false,medium,Tokyo Skytree is the highest completed eligible Wikidata candidate reviewed for Tokyo.,Tokyo Skytree es el candidato elegible completado más alto revisado en Wikidata para Tokio.,17923.968552457583,17.923968552457584,ourairports-2026-09-14;wikidata-q57965,2026-09-14
city-q37100--ourairports-5023--tallest--wikidata-q37100,city-q37100,Auckland,Auckland,Auckland,NZ,New Zealand,Nueva Zelanda,Oceania,Australia and New Zealand,ourairports-5023,Auckland International Airport,Auckland International Airport,AKL,NZAA,-37.01199,174.786331,large_airport,true,year_round,wikidata-q37100,Auckland,Auckland,-36.84916666666667,174.76527777777778,50,structural_tip,building_or_freestanding_tower,1840,tallest,false,low,Auckland is the highest completed eligible Wikidata candidate reviewed for Auckland.,Auckland es el candidato elegible completado más alto revisado en Wikidata para Auckland.,18166.6283869194,18.166628386919403,ourairports-2026-09-14;wikidata-q37100,2026-09-14
city-q334--ourairports-26887--tallest--wikidata-q2813490,city-q334,Singapore,Singapur,Singapore,SG,Singapore,Singapur,Asia,South-eastern Asia,ourairports-26887,Singapore Changi Airport,Singapore Changi Airport,SIN,WSSS,1.35019,103.994003,large_airport,true,year_round,wikidata-q2813490,CPF Building,CPF Building,1.276833333,103.847861111,561,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,CPF Building is the highest completed eligible Wikidata candidate reviewed for Singapore.,CPF Building es el candidato elegible completado más alto revisado en Wikidata para Singapur.,18174.67594124957,18.17467594124957,ourairports-2026-09-14;wikidata-q2813490,2026-09-14
city-q220--ourairports-4370--tallest--wikidata-q3664909,city-q220,Rome,Roma,Rome,IT,Italy,Italia,Europe,Southern Europe,ourairports-4370,Ciampino–G. B. Pastine International Airport,Ciampino–G. B. Pastine International Airport,CIA,LIRA,41.798769,12.595331,large_airport,false,year_round,wikidata-q3664909,RAI tower,RAI tower,41.9193,12.4455,180,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,RAI tower is the highest completed eligible Wikidata candidate reviewed for Rome.,RAI tower es el candidato elegible completado más alto revisado en Wikidata para Roma.,18275.700164534835,18.275700164534836,ourairports-2026-09-14;wikidata-q3664909,2026-09-14
city-q60--ourairports-3521--tallest--wikidata-q47321192,city-q60,New York City,Nueva York,New York City,US,United States,Estados Unidos,North America,Northern America,ourairports-3521,Newark Liberty International Airport,Newark Liberty International Airport,EWR,KEWR,40.6894,-74.170545,large_airport,false,year_round,wikidata-q47321192,50 West 66th Street,50 West 66th Street,40.773,-73.9803,775,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,50 West 66th Street is the highest completed eligible Wikidata candidate reviewed for New York City.,50 West 66th Street es el candidato elegible completado más alto revisado en Wikidata para Nueva York.,18559.85299085548,18.559852990855482,ourairports-2026-09-14;wikidata-q47321192,2026-09-14
city-q48278--ourairports-6158--tallest--wikidata-q7826994,city-q48278,Medellín,Medellín,Medellín,CO,Colombia,Colombia,South America,South America,ourairports-6158,Jose Maria Córdova International Airport,Jose Maria Córdova International Airport,MDE,SKRG,6.16454,-75.4231,large_airport,true,year_round,wikidata-q7826994,Torre del Café,Torre del Café,6.249022,-75.568536,160,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Torre del Café is the highest completed eligible Wikidata candidate reviewed for Medellín.,Torre del Café es el candidato elegible completado más alto revisado en Wikidata para Medellín.,18610.55406049157,18.61055406049157,ourairports-2026-09-14;wikidata-q7826994,2026-09-14
city-q1741--ourairports-4434--tallest--wikidata-q686544,city-q1741,Vienna,Viena,Vienna,AT,Austria,Austria,Europe,Western Europe,ourairports-4434,Vienna International Airport,Vienna International Airport,VIE,LOWW,48.110298,16.5697,large_airport,true,year_round,wikidata-q686544,Donauturm,Donauturm,48.24023,16.41003,252,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Donauturm is the highest completed eligible Wikidata candidate reviewed for Vienna.,Donauturm es el candidato elegible completado más alto revisado en Wikidata para Viena.,18701.5906698684,18.701590669868402,ourairports-2026-09-14;wikidata-q686544,2026-09-14
city-q3141--ourairports-27066--tallest--wikidata-q19817555,city-q3141,Melbourne,Melbourne,Melbourne,AU,Australia,Australia,Oceania,Australia and New Zealand,ourairports-27066,Melbourne Airport,Melbourne Airport,MEL,YMML,-37.670732,144.837898,large_airport,true,year_round,wikidata-q19817555,Light House Melbourne,Light House Melbourne,-37.80836111,144.96083333,715,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Light House Melbourne is the highest completed eligible Wikidata candidate reviewed for Melbourne.,Light House Melbourne es el candidato elegible completado más alto revisado en Wikidata para Melbourne.,18728.59340147304,18.72859340147304,ourairports-2026-09-14;wikidata-q19817555,2026-09-14
city-q64--ourairports-301881--tallest--wikidata-q151356,city-q64,Berlin,Berlín,Berlin,DE,Germany,Alemania,Europe,Western Europe,ourairports-301881,Berlin Brandenburg Airport,Berlin Brandenburg Airport,BER,EDDB,52.361738,13.502341,large_airport,true,year_round,wikidata-q151356,Fernsehturm Berlin,Fernsehturm Berlin,52.520833333,13.409444444,368,structural_tip,building_or_freestanding_tower,1969,tallest,false,medium,Fernsehturm Berlin is the highest completed eligible Wikidata candidate reviewed for Berlin.,Fernsehturm Berlin es el candidato elegible completado más alto revisado en Wikidata para Berlín.,18796.721717537723,18.79672171753772,ourairports-2026-09-14;wikidata-q151356,2026-09-14
city-q384--ourairports-4573--tallest--wikidata-q1890632,city-q384,Skopje,Skopie,Skopje,MK,North Macedonia,Macedonia del Norte,Europe,Southern Europe,ourairports-4573,Skopje International Airport,Skopje International Airport,SKP,LWSK,41.958087,21.622581,large_airport,true,year_round,wikidata-q1890632,Millennium Cross,Millennium Cross,41.965027,21.39441,50,structural_tip,building_or_freestanding_tower,2002,tallest,false,low,Millennium Cross is the highest completed eligible Wikidata candidate reviewed for Skopje.,Millennium Cross es el candidato elegible completado más alto revisado en Wikidata para Skopie.,18931.20962906582,18.93120962906582,ourairports-2026-09-14;wikidata-q1890632,2026-09-14
city-q203263--ourairports-4251--tallest--wikidata-q10288,city-q203263,Athens,Atenas,Athens,GR,Greece,Grecia,Europe,Southern Europe,ourairports-4251,Athens Eleftherios Venizelos International Airport,Athens Eleftherios Venizelos International Airport,ATH,LGAV,37.936401,23.9445,large_airport,true,year_round,wikidata-q10288,Parthenon,Parthenon,37.971527,23.726601,13.72,structural_tip,building_or_freestanding_tower,500,tallest,false,low,Parthenon is the highest completed eligible Wikidata candidate reviewed for Athens.,Parthenon es el candidato elegible completado más alto revisado en Wikidata para Atenas.,19543.407216611446,19.543407216611445,ourairports-2026-09-14;wikidata-q10288,2026-09-14
city-q2900--ourairports-308273--tallest--wikidata-q4868435,city-q2900,Quito,Quito,Quito,EC,Ecuador,Ecuador,South America,South America,ourairports-308273,Mariscal Sucre International Airport,Mariscal Sucre International Airport,UIO,SEQM,-0.125399,-78.354306,large_airport,true,year_round,wikidata-q4868435,Basilica of the National Vow,Basilica of the National Vow,-0.215,-78.50738888888888,83,structural_tip,building_or_freestanding_tower,1988,tallest,false,low,Basilica of the National Vow is the highest completed eligible Wikidata candidate reviewed for Quito.,Basilica of the National Vow es el candidato elegible completado más alto revisado en Wikidata para Quito.,19711.84100103733,19.71184100103733,ourairports-2026-09-14;wikidata-q4868435,2026-09-14
city-q172--ourairports-1990--tallest--wikidata-q134883,city-q172,Toronto,Toronto,Toronto,CA,Canada,Canadá,North America,Northern America,ourairports-1990,Toronto Pearson International Airport,Toronto Pearson International Airport,YYZ,CYYZ,43.675935,-79.629421,large_airport,true,year_round,wikidata-q134883,CN Tower,CN Tower,43.642752777,-79.387147222,553.3,structural_tip,building_or_freestanding_tower,1976,tallest,false,medium,CN Tower is the highest completed eligible Wikidata candidate reviewed for Toronto.,CN Tower es el candidato elegible completado más alto revisado en Wikidata para Toronto.,19887.395880807395,19.887395880807397,ourairports-2026-09-14;wikidata-q134883,2026-09-14
city-q3630--ourairports-26835--tallest--wikidata-q30686870,city-q3630,Jakarta,Yakarta,Jakarta,ID,Indonesia,Indonesia,Asia,South-eastern Asia,ourairports-26835,Soekarno-Hatta International Airport,Soekarno-Hatta International Airport,CGK,WIII,-6.12557,106.655998,large_airport,true,year_round,wikidata-q30686870,Thamrin Nine,Thamrin Nine,-6.19914,106.82263,382.9,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Thamrin Nine is the highest completed eligible Wikidata candidate reviewed for Jakarta.,Thamrin Nine es el candidato elegible completado más alto revisado en Wikidata para Yakarta.,20157.724468982946,20.157724468982945,ourairports-2026-09-14;wikidata-q30686870,2026-09-14
city-q5826--ourairports-27205--tallest--wikidata-q99208458,city-q5826,Xi'an,Xi'an,Xi'an,CN,China,China,Asia,Eastern Asia,ourairports-27205,Xi'an Xianyang International Airport,Xi'an Xianyang International Airport,XIY,ZLXY,34.442207,108.762385,large_airport,true,year_round,wikidata-q99208458,China International Silk Road Center,China International Silk Road Center,34.2599,108.7667,498,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,China International Silk Road Center is the highest completed eligible Wikidata candidate reviewed for Xi'an.,China International Silk Road Center es el candidato elegible completado más alto revisado en Wikidata para Xi'an.,20226.982593616343,20.226982593616345,ourairports-2026-09-14;wikidata-q99208458,2026-09-14
city-q406--ourairports-4569--tallest--wikidata-q131388493,city-q406,Istanbul,Estambul,Istanbul,TR,Türkiye,Turquía,Asia,Western Asia,ourairports-4569,Istanbul Sabiha Gökçen International Airport,Istanbul Sabiha Gökçen International Airport,SAW,LTFJ,40.898602,29.3092,large_airport,false,year_round,wikidata-q131388493,CBRT Tower,CBRT Tower,41.002,29.11048,354,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,CBRT Tower is the highest completed eligible Wikidata candidate reviewed for Istanbul.,CBRT Tower es el candidato elegible completado más alto revisado en Wikidata para Estambul.,20293.03570460937,20.29303570460937,ourairports-2026-09-14;wikidata-q131388493,2026-09-14
city-q34647--ourairports-31055--tallest--wikidata-q1563940,city-q34647,Johannesburg,Johannesburgo,Johannesburg,ZA,South Africa,Sudáfrica,Africa,Southern Africa,ourairports-31055,O.R. Tambo International Airport,O.R. Tambo International Airport,JNB,FAOR,-26.140081,28.246801,large_airport,true,year_round,wikidata-q1563940,Hillbrow Tower,Hillbrow Tower,-26.186944444,28.049166666,269,structural_tip,building_or_freestanding_tower,1971,tallest,false,medium,Hillbrow Tower is the highest completed eligible Wikidata candidate reviewed for Johannesburg.,Hillbrow Tower es el candidato elegible completado más alto revisado en Wikidata para Johannesburgo.,20429.97775692894,20.42997775692894,ourairports-2026-09-14;wikidata-q1563940,2026-09-14
city-q220--ourairports-4372--tallest--wikidata-q3664909,city-q220,Rome,Roma,Rome,IT,Italy,Italia,Europe,Southern Europe,ourairports-4372,Rome–Fiumicino Leonardo da Vinci International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,FCO,LIRF,41.804532,12.251998,large_airport,true,year_round,wikidata-q3664909,RAI tower,RAI tower,41.9193,12.4455,180,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,RAI tower is the highest completed eligible Wikidata candidate reviewed for Rome.,RAI tower es el candidato elegible completado más alto revisado en Wikidata para Roma.,20509.114964309323,20.509114964309322,ourairports-2026-09-14;wikidata-q3664909,2026-09-14
city-q30002--ourairports-27230--tallest--wikidata-q18589922,city-q30002,Chengdu,Chengdu,Chengdu,CN,China,China,Asia,Eastern Asia,ourairports-27230,Chengdu Shuangliu International Airport,Chengdu Shuangliu International Airport,CTU,ZUUU,30.558257,103.945966,large_airport,true,year_round,wikidata-q18589922,Chengdu Greenland Tower,Chengdu Greenland Tower,30.60678,104.1543,468,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Chengdu Greenland Tower is the highest completed eligible Wikidata candidate reviewed for Chengdu.,Chengdu Greenland Tower es el candidato elegible completado más alto revisado en Wikidata para Chengdu.,20694.329323800128,20.69432932380013,ourairports-2026-09-14;wikidata-q18589922,2026-09-14
city-q62--ourairports-3744--tallest--wikidata-q650097,city-q62,San Francisco,San Francisco,San Francisco,US,United States,Estados Unidos,North America,Northern America,ourairports-3744,Oakland San Francisco Bay Airport,Oakland San Francisco Bay Airport,OAK,KOAK,37.720085,-122.221184,large_airport,false,year_round,wikidata-q650097,Sutro Tower,Sutro Tower,37.7552,-122.4528,977,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Sutro Tower is the highest completed eligible Wikidata candidate reviewed for San Francisco.,Sutro Tower es el candidato elegible completado más alto revisado en Wikidata para San Francisco.,20784.35362228616,20.784353622286158,ourairports-2026-09-14;wikidata-q650097,2026-09-14
city-q3881--ourairports-2894--tallest--wikidata-q21007716,city-q3881,Lusaka,Lusaka,Lusaka,ZM,Zambia,Zambia,Africa,Eastern Africa,ourairports-2894,Kenneth Kaunda International Airport,Kenneth Kaunda International Airport,LUN,FLKK,-15.330833,28.452722,large_airport,true,year_round,wikidata-q21007716,FINDECO House,FINDECO House,-15.4243,28.2838,50,structural_tip,building_or_freestanding_tower,1900,tallest,false,low,FINDECO House is the highest completed eligible Wikidata candidate reviewed for Lusaka.,FINDECO House es el candidato elegible completado más alto revisado en Wikidata para Lusaka.,20877.159738319817,20.87715973831982,ourairports-2026-09-14;wikidata-q21007716,2026-09-14
city-q174--ourairports-5910--tallest--wikidata-q42258,city-q174,São Paulo,São Paulo,São Paulo,BR,Brazil,Brasil,South America,South America,ourairports-5910,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,GRU,SBGR,-23.431274,-46.469954,large_airport,true,year_round,wikidata-q42258,Mirante do Vale,Mirante do Vale,-23.5422,-46.635422,170,structural_tip,building_or_freestanding_tower,1966,tallest,false,medium,Mirante do Vale is the highest completed eligible Wikidata candidate reviewed for São Paulo.,Mirante do Vale es el candidato elegible completado más alto revisado en Wikidata para São Paulo.,20895.649887321513,20.895649887321515,ourairports-2026-09-14;wikidata-q42258,2026-09-14
city-q3711--ourairports-4610--tallest--wikidata-q1258275,city-q3711,Belgrade,Belgrado,Belgrade,RS,Serbia,Serbia,Europe,Southern Europe,ourairports-4610,Belgrade Nikola Tesla Airport,Belgrade Nikola Tesla Airport,BEG,LYBE,44.818401,20.309099,large_airport,true,year_round,wikidata-q1258275,Avala Tower,Avala Tower,44.695833333,20.514444444,204.68,structural_tip,building_or_freestanding_tower,2010,tallest,false,medium,Avala Tower is the highest completed eligible Wikidata candidate reviewed for Belgrade.,Avala Tower es el candidato elegible completado más alto revisado en Wikidata para Belgrado.,21210.324962784132,21.21032496278413,ourairports-2026-09-14;wikidata-q1258275,2026-09-14
city-q656--ourairports-6489--tallest--wikidata-q4255374,city-q656,Saint Petersburg,San Petersburgo,Saint Petersburg,RU,Russia,Rusia,Europe,Eastern Europe,ourairports-6489,Pulkovo Airport,Pulkovo Airport,LED,ULLI,59.800301,30.262501,large_airport,true,year_round,wikidata-q4255374,Lakhta Centre,Lakhta Centre,59.98703,30.17814,462,structural_tip,building_or_freestanding_tower,2022,tallest,false,medium,Lakhta Centre is the highest completed eligible Wikidata candidate reviewed for Saint Petersburg.,Lakhta Centre es el candidato elegible completado más alto revisado en Wikidata para San Petersburgo.,21332.8306620337,21.3328306620337,ourairports-2026-09-14;wikidata-q4255374,2026-09-14
city-q649--ourairports-26396--tallest--wikidata-q181324,city-q649,Moscow,Moscú,Moscow,RU,Russia,Rusia,Europe,Eastern Europe,ourairports-26396,Sheremetyevo International Airport,Sheremetyevo International Airport,SVO,UUEE,55.976858,37.41121,large_airport,true,year_round,wikidata-q181324,Ostankino Tower,Ostankino Tower,55.819722222,37.611666666,540.1,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Ostankino Tower is the highest completed eligible Wikidata candidate reviewed for Moscow.,Ostankino Tower es el candidato elegible completado más alto revisado en Wikidata para Moscú.,21525.331472786354,21.525331472786355,ourairports-2026-09-14;wikidata-q181324,2026-09-14
city-q956--ourairports-27188--tallest--wikidata-q197833,city-q956,Beijing,Pekín,Beijing,CN,China,China,Asia,Eastern Asia,ourairports-27188,Beijing Capital International Airport,Beijing Capital International Airport,PEK,ZBAA,40.077349,116.596702,large_airport,true,year_round,wikidata-q197833,China Zun,China Zun,39.911388888,116.460277777,528,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,China Zun is the highest completed eligible Wikidata candidate reviewed for Beijing.,China Zun es el candidato elegible completado más alto revisado en Wikidata para Pekín.,21801.4921028069,21.8014921028069,ourairports-2026-09-14;wikidata-q197833,2026-09-14
city-q11725--ourairports-27228--tallest--wikidata-q1666430,city-q11725,Chongqing,Chongqing,Chongqing,CN,China,China,Asia,Eastern Asia,ourairports-27228,Chongqing Jiangbei International Airport,Chongqing Jiangbei International Airport,CKG,ZUCK,29.712254,106.651895,large_airport,true,year_round,wikidata-q1666430,International Commerce Center 1,International Commerce Center 1,29.55315,106.513725,458,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,International Commerce Center 1 is the highest completed eligible Wikidata candidate reviewed for Chongqing.,International Commerce Center 1 es el candidato elegible completado más alto revisado en Wikidata para Chongqing.,22137.39990593291,22.13739990593291,ourairports-2026-09-14;wikidata-q1666430,2026-09-14
city-q3692--ourairports-5112--tallest--wikidata-q13892708,city-q3692,Riyadh,Riad,Riyadh,SA,Saudi Arabia,Arabia Saudí,Asia,Western Asia,ourairports-5112,King Khalid International Airport,King Khalid International Airport,RUH,OERK,24.9576,46.698799,large_airport,true,year_round,wikidata-q13892708,Capital Market Authority Headquarters,Capital Market Authority Headquarters,24.76277778,46.64027778,385,structural_tip,building_or_freestanding_tower,2016,tallest,false,medium,Capital Market Authority Headquarters is the highest completed eligible Wikidata candidate reviewed for Riyadh.,Capital Market Authority Headquarters es el candidato elegible completado más alto revisado en Wikidata para Riad.,22376.391522405916,22.376391522405918,ourairports-2026-09-14;wikidata-q13892708,2026-09-14
city-q60--ourairports-3622--tallest--wikidata-q47321192,city-q60,New York City,Nueva York,New York City,US,United States,Estados Unidos,North America,Northern America,ourairports-3622,John F. Kennedy International Airport,John F. Kennedy International Airport,JFK,KJFK,40.639447,-73.779317,large_airport,true,year_round,wikidata-q47321192,50 West 66th Street,50 West 66th Street,40.773,-73.9803,775,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,50 West 66th Street is the highest completed eligible Wikidata candidate reviewed for New York City.,50 West 66th Street es el candidato elegible completado más alto revisado en Wikidata para Nueva York.,22548.379777819173,22.54837977781917,ourairports-2026-09-14;wikidata-q47321192,2026-09-14
city-q1861--ourairports-26638--tallest--wikidata-q1640197,city-q1861,Bangkok,Bangkok,Bangkok,TH,Thailand,Tailandia,Asia,South-eastern Asia,ourairports-26638,Don Mueang International Airport,Don Mueang International Airport,DMK,VTBD,13.9126,100.607002,large_airport,false,year_round,wikidata-q1640197,King Power Mahanakhon,King Power Mahanakhon,13.723611111,100.528333333,314,structural_tip,building_or_freestanding_tower,2016,tallest,false,medium,King Power Mahanakhon is the highest completed eligible Wikidata candidate reviewed for Bangkok.,King Power Mahanakhon es el candidato elegible completado más alto revisado en Wikidata para Bangkok.,22573.04217330986,22.573042173309858,ourairports-2026-09-14;wikidata-q1640197,2026-09-14
city-q7903--ourairports-3113--tallest--wikidata-q60851364,city-q7903,Casablanca,Casablanca,Casablanca,MA,Morocco,Marruecos,Africa,Northern Africa,ourairports-3113,Mohammed V International Airport,Mohammed V International Airport,CMN,GMMN,33.3675,-7.58997,large_airport,true,year_round,wikidata-q60851364,Casablanca Finance City Tower,Casablanca Finance City Tower,33.56355,-7.661,136,structural_tip,building_or_freestanding_tower,2019,tallest,false,medium,Casablanca Finance City Tower is the highest completed eligible Wikidata candidate reviewed for Casablanca.,Casablanca Finance City Tower es el candidato elegible completado más alto revisado en Wikidata para Casablanca.,22724.860362922973,22.72486036292297,ourairports-2026-09-14;wikidata-q60851364,2026-09-14
city-q11746--ourairports-27200--tallest--wikidata-q143235,city-q11746,Wuhan,Wuhan,Wuhan,CN,China,China,Asia,Eastern Asia,ourairports-27200,Wuhan Tianhe International Airport,Wuhan Tianhe International Airport,WUH,ZHHH,30.774798,114.213723,large_airport,true,year_round,wikidata-q143235,Wuhan Greenland Center,Wuhan Greenland Center,30.585941666,114.317475,475.6,structural_tip,building_or_freestanding_tower,2023,tallest,false,medium,Wuhan Greenland Center is the highest completed eligible Wikidata candidate reviewed for Wuhan.,Wuhan Greenland Center es el candidato elegible completado más alto revisado en Wikidata para Wuhan.,23177.782481960632,23.177782481960634,ourairports-2026-09-14;wikidata-q143235,2026-09-14
city-q81033--ourairports-4732--tallest--wikidata-q5436075,city-q81033,Monterrey,Monterrey,Monterrey,MX,Mexico,México,North America,Central America,ourairports-4732,Monterrey International Airport,Monterrey International Airport,MTY,MMMY,25.778521,-100.106989,large_airport,true,year_round,wikidata-q5436075,Faro del Comercio,Faro del Comercio,25.666194444444,-100.31002777778,50,structural_tip,building_or_freestanding_tower,1900,tallest,false,low,Faro del Comercio is the highest completed eligible Wikidata candidate reviewed for Monterrey.,Faro del Comercio es el candidato elegible completado más alto revisado en Wikidata para Monterrey.,23874.789539371635,23.874789539371637,ourairports-2026-09-14;wikidata-q5436075,2026-09-14
city-q36947--ourairports-5977--tallest--wikidata-q10323861,city-q36947,Salvador,Salvador de Bahía,Salvador,BR,Brazil,Brasil,South America,South America,ourairports-5977,Deputado Luiz Eduardo Magalhães International Airport,Deputado Luiz Eduardo Magalhães International Airport,SSA,SBSV,-12.908611,-38.322498,large_airport,true,year_round,wikidata-q10323861,Mansão Margarida Costa Pinto,Mansão Margarida Costa Pinto,-12.992633,-38.525371,154.45,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Mansão Margarida Costa Pinto is the highest completed eligible Wikidata candidate reviewed for Salvador.,Mansão Margarida Costa Pinto es el candidato elegible completado más alto revisado en Wikidata para Salvador de Bahía.,23895.07204960988,23.89507204960988,ourairports-2026-09-14;wikidata-q10323861,2026-09-14
city-q1861--ourairports-28118--tallest--wikidata-q1640197,city-q1861,Bangkok,Bangkok,Bangkok,TH,Thailand,Tailandia,Asia,South-eastern Asia,ourairports-28118,Suvarnabhumi Airport,Suvarnabhumi Airport,BKK,VTBS,13.6811,100.747002,large_airport,true,year_round,wikidata-q1640197,King Power Mahanakhon,King Power Mahanakhon,13.723611111,100.528333333,314,structural_tip,building_or_freestanding_tower,2016,tallest,false,medium,King Power Mahanakhon is the highest completed eligible Wikidata candidate reviewed for Bangkok.,King Power Mahanakhon es el candidato elegible completado más alto revisado en Wikidata para Bangkok.,24116.800969560092,24.116800969560092,ourairports-2026-09-14;wikidata-q1640197,2026-09-14
city-q1297--ourairports-3754--tallest--wikidata-q4616395,city-q1297,Chicago,Chicago,Chicago,US,United States,Estados Unidos,North America,Northern America,ourairports-3754,Chicago O'Hare International Airport,Chicago O'Hare International Airport,ORD,KORD,41.9786,-87.9048,large_airport,true,year_round,wikidata-q4616395,200 North Riverside Plaza,200 North Riverside Plaza,41.8864234,-87.6396077,732,structural_tip,building_or_freestanding_tower,2017,tallest,false,medium,200 North Riverside Plaza is the highest completed eligible Wikidata candidate reviewed for Chicago.,200 North Riverside Plaza es el candidato elegible completado más alto revisado en Wikidata para Chicago.,24260.71941085473,24.26071941085473,ourairports-2026-09-14;wikidata-q4616395,2026-09-14
city-q16555--ourairports-3604--tallest--wikidata-q935919,city-q16555,Houston,Houston,Houston,US,United States,Estados Unidos,North America,Northern America,ourairports-3604,George Bush Intercontinental Airport,George Bush Intercontinental Airport,IAH,KIAH,29.9844,-95.3414,large_airport,true,year_round,wikidata-q935919,JPMorgan Chase Tower,JPMorgan Chase Tower,29.760556,-95.363889,305.4,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,JPMorgan Chase Tower is the highest completed eligible Wikidata candidate reviewed for Houston.,JPMorgan Chase Tower es el candidato elegible completado más alto revisado en Wikidata para Houston.,24908.110881136927,24.908110881136928,ourairports-2026-09-14;wikidata-q935919,2026-09-14
city-q8646--ourairports-26535--tallest--wikidata-q317034,city-q8646,Hong Kong,Hong Kong,Hong Kong,HK,Hong Kong SAR China,RAE de Hong Kong (China),Asia,Eastern Asia,ourairports-26535,Hong Kong International Airport,Hong Kong International Airport,HKG,VHHH,22.31184,113.914862,large_airport,true,year_round,wikidata-q317034,International Commerce Centre,International Commerce Centre,22.303391666,114.160169444,484,structural_tip,building_or_freestanding_tower,2010,tallest,false,medium,International Commerce Centre is the highest completed eligible Wikidata candidate reviewed for Hong Kong.,International Commerce Centre es el candidato elegible completado más alto revisado en Wikidata para Hong Kong.,25293.283397654108,25.293283397654108,ourairports-2026-09-14;wikidata-q317034,2026-09-14
city-q90--ourairports-4185--tallest--wikidata-q243,city-q90,Paris,París,Paris,FR,France,Francia,Europe,Western Europe,ourairports-4185,Charles de Gaulle International Airport,Charles de Gaulle International Airport,CDG,LFPG,49.00896,2.554117,large_airport,true,year_round,wikidata-q243,Eiffel Tower,Eiffel Tower,48.858296,2.294479,330,structural_tip,building_or_freestanding_tower,1889,tallest,false,medium,Eiffel Tower is the highest completed eligible Wikidata candidate reviewed for Paris.,Eiffel Tower es el candidato elegible completado más alto revisado en Wikidata para París.,25349.998386870826,25.349998386870826,ourairports-2026-09-14;wikidata-q243,2026-09-14
